source,page,chunk_id,text
Etre autiste et ado_ Strategies - Inconnu(e),191,Etre autiste et ado_ Strategies - Inconnu(e)_p191_c0,"DIFFICULTÉ NUMÉRO 2 Garder mes amis La fréquence des contacts n’est pas une mesure d’amitié. Tu peux avoir une amitié très profonde avec quelqu’un que tu ne vois pas souvent. De même, tu peux parler avec quelqu’un tous les jours, par exemple la personne qui a un casier à côté du tien, sans que vous soyez amis. (Vous êtes restés au niveau « connaissances » parce que vous n’avez jamais dépassé la deuxième étape de la séquence de l’amitié.) Quelqu’un m’a expliqué un jour qu’une amitié, c’est vivant. C’est comme une fleur. Il faut lui donner de l’eau régulièrement et s’ajuster à ses besoins, sinon elle va faner. Si tu ne comprends pas mon analogie, demande à quelqu’un de te l’expliquer, parce que je trouve qu’elle vaut la peine d’être comprise. Si tu as les mêmes défis que moi, je te conseille de lire mon top 10 des stratégies d’amitié."
Etre autiste et ado_ Strategies - Inconnu(e),192,Etre autiste et ado_ Strategies - Inconnu(e)_p192_c0,"TOP 10 DES STRATÉGIES D’AMITIÉ Choisis le type d’amis qui te convient. En ce qui me concerne, les amis qui me conviennent sont ceux qui partagent mes intérêts. Autistes ou non autistes, ce n’est pas grave. Pour te faire des amis, fréquente les endroits où ton intérêt est présent."
Etre autiste et ado_ Strategies - Inconnu(e),193,Etre autiste et ado_ Strategies - Inconnu(e)_p193_c0,"Pose des questions aux autres. Les gens aiment ressentir qu’on a de l’intérêt pour eux et se sentir écoutés. Une bonne façon de démontrer de l’intérêt est de poser des questions à l’autre sur son vécu (comme « As-tu aimé aller à ton chalet ? ») plutôt que sur des faits (par exemple « Combien de kilomètres faut-il faire pour aller à ton chalet ? »). Attends qu’on te pose des questions avant de raconter des choses sur toi ou sur tes intérêts. Laisse les gens te dire ce qui les intéresse de savoir sur toi par leurs questions. Prends des notes sur tes sujets de discussion avec tes amis quand tu les vois pour te souvenir de leurs intérêts, ne pas leur répéter la même chose la prochaine fois et aussi pour leur demander des nouvelles de ce qu’ils t’ont raconté la dernière fois que tu les as vus. Tu peux préparer un carnet d’amis dans lequel tu organises tes notes."
Etre autiste et ado_ Strategies - Inconnu(e),194,Etre autiste et ado_ Strategies - Inconnu(e)_p194_c0,"Demande des conseils. Les amis aiment sentir qu’ils t’aident. Offre de l’aide et des conseils (pas trop). Certaines personnes ne sont pas réceptives à trop de conseils. Elles peuvent les percevoir comme une forme de jugement. Le fait d’offrir trop de conseils peut aussi générer un malaise si la personne ne souhaite pas les suivre. Garde le contact. Communique avec tes amis à intervalles réguliers. N’oublie pas tes amis… et ne les laisse pas t’oublier ! Selon l’importance que tu leur accordes, tu peux t’établir des règles pour toi-même. Par exemple, tu pourrais décider de"
Etre autiste et ado_ Strategies - Inconnu(e),195,Etre autiste et ado_ Strategies - Inconnu(e)_p195_c0,"contacter ton meilleur ami tous les deux ou trois jours, alors que tu communiqueras avec tes autres amis environ une fois par semaine et avec tes connaissances, seulement tous les mois ou un peu plus rarement. Prends des notes dans ton carnet, dans un calendrier, dans une application pour téléphone ou tablette ou sur ton ordinateur pour te rappeler de communiquer avec tes amis. Moi, j’utilise les contacts dans mon téléphone. Il y a une section « notes ». J’y inscris nos derniers sujets de conversation et la date limite pour les recontacter. Quand je n’ai rien à faire, je fais le tour de mes contacts et j’en profite pour communiquer avec quelqu’un. Assure-toi de distinguer tes « connaissances » de tes « amis ». Ton ami doit aussi te considérer comme son ami ! Si, à ses yeux, tu es une « connaissance », il se peut qu’il se sente harcelé si tu le contactes une fois par semaine. Confie-toi. Se confier implique de partager avec l’autre de l’information privilégiée. Voici des exemples de confidences : • Des informations personnelles (par exemple, tes parents sont divorcés) ; • Des phobies (par exemple, tu ne vas pas en forêt, car tu as peur des abeilles) ; • Des projets (par exemple, tu veux avoir une chaîne YouTube) ; • Tes vulnérabilités (par exemple, parler de tes hypersensibilités) ; • Tes peines (par exemple, ton hamster est mort) ;"
Etre autiste et ado_ Strategies - Inconnu(e),196,Etre autiste et ado_ Strategies - Inconnu(e)_p196_c0,"• Tes intérêts amoureux (par exemple, Claude te plaît) ; • Tes rêves (par exemple, tu aimerais être acteur) ; • Tes difficultés (par exemple, tu as eu un échec en mathématiques) ; • Des situations embarrassantes (par exemple, tu as été choisi en dernier dans les équipes en éducation physique). Lorsque tu te confies, tu montres à ton ami que tu as confiance en lui. Les confidences augmentent le niveau d’intimité entre vous deux. Choisis avec soin à qui tu fais tes confidences. En passant, si tu reçois les confidences d’un ami, il faut les garder pour toi. Les confidences ne sont pas comme des publications sur les médias sociaux où tu partages ce que tu trouves intéressant. Avoir un ami est plus important qu’avoir raison. Si, comme moi, tu es une personne qui aime avoir raison et que tu apprécies que les règles soient suivies, il peut être difficile de ne pas rappeler les faits ou les règles ou de ne pas argumenter pour faire valoir ton opinion. Si tu tiens à cet ami, ma suggestion est de te dire, dans ta tête, que tu as raison ou qu’une règle a été brisée, mais sans que ton ami s’en aperçoive."
Etre autiste et ado_ Strategies - Inconnu(e),196,Etre autiste et ado_ Strategies - Inconnu(e)_p196_c1,"Par exemple, si ton ami t’offre de l’accompagner au cinéma pour voir Karate Hero le 1er mai, il n’est pas nécessaire de refuser son invitation en prétextant que c’est impossible d’y aller le 1er car le film ne commence que le 3 mai et de l’accuser de te mentir ! Il est probable que ce soit une simple erreur de sa part. Je reviens avec l’analogie des fleurs. Certaines fleurs ne vivent que quelques jours, d’autres beaucoup plus longtemps. Certaines fleurs"
Etre autiste et ado_ Strategies - Inconnu(e),197,Etre autiste et ado_ Strategies - Inconnu(e)_p197_c0,"ont des cycles. Par exemple, les tulipes fleurissent au printemps chaque année. Même si on ne les voit plus durant les saisons suivantes, elles ne sont pas mortes. Leur bulbe est dans la terre, dormant. Certaines amitiés dureront toute la vie, d’autres seront de courte durée. Certaines seront actives quelques mois et dormantes par la suite. Par exemple, ton amitié avec ton meilleur ami du primaire pourrait devenir dormante pendant vos années à l’école secondaire, mais être réactivée plus tard si vous avez un emploi au même endroit. Tous les scénarios sont possibles. Certaines fleurs se transformeront en fruits… et parfois, une amitié peut même se transformer en amour. Et toi, comment ça se passe avec les amis ? LAISSEZ UN COMMENTAIRE lililoulou : Mon expérience a été vraiment différente selon les étapes de ma vie. Au primaire, je m’amusais mieux avec des enfants plus jeunes que moi. Au secondaire, il a été très difficile pour moi de me faire des amis, car je n’avais rien en commun avec les autres élèves de l’école. Lorsque je suis allée à l’éducation aux adultes, c’était plus facile avec eux, mais je ne sais pas pourquoi je me suis toujours sentie mieux avec les adultes."
Etre autiste et ado_ Strategies - Inconnu(e),197,Etre autiste et ado_ Strategies - Inconnu(e)_p197_c1,"Maintenant, j’ai trouvé un groupe d’amis autistes qui me ressemblent et ça va très bien."
Etre autiste et ado_ Strategies - Inconnu(e),198,Etre autiste et ado_ Strategies - Inconnu(e)_p198_c0,"2 LE GROUPE D’AMIS (LA GANG) Tu as envie de relever des défis sociaux ? Joins un groupe ! Mais attention : les groupes sont compliqués, même pour les adolescents non autistes. Première chose à savoir : un groupe n’est pas la somme de chacune de ses parties, mais plutôt une nouvelle entité. Cette entité ne respecte pas nécessairement les règles de base de l’amitié dont nous avons déjà parlé. Le groupe a ses propres règles. Par exemple, les conversations de groupe présentent de nouveaux défis, car l’ordre de parole n’y est pas nécessairement respecté comme dans un dialogue. Il te faudra, par exemple :"
Etre autiste et ado_ Strategies - Inconnu(e),199,Etre autiste et ado_ Strategies - Inconnu(e)_p199_c0,"• Apprendre à déterminer quand c’est le bon moment de parler ; • Réussir à avoir la parole sans interrompre les autres ; • Parler avec le bon volume de voix pour être entendu ; • Distribuer les contacts visuels le plus également possible entre les personnes présentes quand tu parles pour que personne ne se sente exclu. Pas facile ! Il y a une autre particularité des groupes que tu dois connaître. Si tu fais partie d’un groupe, le « nous », le « on » et le « vous » seront employés plutôt que le « tu ». Cela signifie que ces pronoms te concernent aussi. Lorsque des invitations seront lancées, tu dois considérer que tu es invité, même si personne ne t’a approché pour t’inviter directement. Par exemple, si un membre du groupe lance : « Est-ce qu’on va au cinéma vendredi soir ? » ou « Je vous invite à venir vous baigner chez moi samedi vers 15 h ! », tu es invité ! Par la suite, c’est à toi à téléphoner ou à"
Etre autiste et ado_ Strategies - Inconnu(e),200,Etre autiste et ado_ Strategies - Inconnu(e)_p200_c0,"écrire à celui qui a lancé l’invitation s’il te manque des informations. C’est pour cela que lors des conversations de groupe, tu dois prêter attention à ces commentaires, car tu pourrais les manquer ! Ce serait dommage de revenir à l’école le lundi et de te sentir rejeté en apprenant que les membres du groupe se sont rassemblés sans toi, alors que tu étais invité sans le réaliser. Dans un groupe, il y a habituellement une culture et des habitudes. Par exemple, il est possible que les membres du groupe partagent des façons de s’habiller, de parler, de bouger. Remarque les caractéristiques de la culture du groupe pour t’y conformer si tu en as envie. Par exemple, tu déroges de la culture du groupe si tu portes une tuque et que les membres de la gang portent tous des chandails avec des capuchons l’hiver… Cependant, c’est toi qui auras le plus chaud ! :-)"
Etre autiste et ado_ Strategies - Inconnu(e),201,Etre autiste et ado_ Strategies - Inconnu(e)_p201_c0,"Il peut être correct de se conformer et de sentir l’appartenance à un groupe, mais ne te laisse pas influencer lorsqu’il s’agit de tes valeurs. Si tu es mal à l’aise avec ce qui t’est demandé (par exemple, si les membres te demandent de contribuer à de l’intimidation, de commettre un acte illégal, de consommer des drogues, etc.), tu peux prendre la décision de quitter le groupe. Enfin, si tu fais partie d’un groupe, attends-toi à vivre des malaises, des conflits ou des malentendus… C’est presque garanti… et ça n’a rien à voir avec l’autisme. À mon avis, joindre une gang est une recette pour vivre beaucoup d’anxiété. Mon meilleur conseil pour toi est de développer quelques amitiés vraies et enrichissantes dans lesquelles tu te sens bien."
Etre autiste et ado_ Strategies - Inconnu(e),202,Etre autiste et ado_ Strategies - Inconnu(e)_p202_c0,"Et toi, quelles sont tes expériences avec les groupes ? LAISSEZ UN COMMENTAIRE Ricardina : À mon avis, les cliques de neurotypiques au secondaire ne sont pas très accessibles. Avec mes différences, je n’ai pas réussi à trouver ma place. Ça me fait beaucoup de peine de ne pas faire partie d’un groupe. J’aimerais ça."
Etre autiste et ado_ Strategies - Inconnu(e),203,Etre autiste et ado_ Strategies - Inconnu(e)_p203_c0,"3 L’INTIMIDATION Nos difficultés de communication et de compréhension peuvent parfois nous rendre plus vulnérables par rapport à l’intimidation. Cependant, nous sommes aussi plus susceptibles de ne pas nous rendre compte que nous sommes en situation d’intimidation. Autiste ou pas, l’intimidation est inacceptable. TU ES PEUT-ÊTRE VICTIME D’INTIMIDATION SI… • On t’insulte ou on te dit des choses méchantes. • On te fait des menaces. • On te force à donner quelque chose qui t’appartient. • Tu ressens un malaise quand certaines personnes te parlent, mais ce n’est pas de la gêne ou de l’anxiété liée au fait de converser."
